number,title,category,dept,question,answer,comment
1324,출결 가산점,입시 상담,전체,제가 다 합해서 계산해보니 결석일수가 5일이 나와서 가산점 10점인데 결석일수 0일이랑 10점 차이가 나서요...지장있나요..?,음 말만 가산점이지 사실은 무단많으면 감점받는거에요 성적으로 커버하시면 되져,None
1325,😲😲😲,입시 상담,전체,"10년, 20년 후까지 봤을때 전기 기계 화공 중에 어디가 가장 나을까요?",화공이지만 무조건 전기 아니면 기계입니다 자동화되면 특히 전문대에서는 결국은 기계랑 전기밖에 못 살아 남아요...,[질문자]저는 개인적으로 요즘 전기자동차도 그렇고 전기과가 화공과보다 높아질거라 생각하는데 세개 모두 끌리긴 해서 어느과를 선택할지 고민이에요..;[답변자]개인적으로 전기 추천 드립니다... 공무분야는 대부분 기업에서 교대근무 안해요;[질문자]넵 감사합니다^^
1325,😲😲😲,입시 상담,전체,"10년, 20년 후까지 봤을때 전기 기계 화공 중에 어디가 가장 나을까요?",저는 기계추천이요 취업 범위가 넓어요,[질문자]기계도 가고 싶어요^^
1325,😲😲😲,입시 상담,전체,"10년, 20년 후까지 봤을때 전기 기계 화공 중에 어디가 가장 나을까요?",셋 다 좋은데 취업 범위(?) 자체만 보면 그래도 기계가 괜찮긴 하죠,None
1325,😲😲😲,입시 상담,전체,"10년, 20년 후까지 봤을때 전기 기계 화공 중에 어디가 가장 나을까요?",전기 기계 둘 다 원하면 메카도 괜찮습니다,None
1325,😲😲😲,입시 상담,전체,"10년, 20년 후까지 봤을때 전기 기계 화공 중에 어디가 가장 나을까요?",미래 생각하면 더 좋은대학 가시는게..,None
1326,인하공전 취업률과 학과 분위기,대학 생활,항공운항과,들어본 말로는 취업률 별로 거품인데다가 학과 분위기는 군기 잡는다던데 사실인가요?,"한진계열사 학교인데 거품이라뇨,,, 지금은 어느학교를 가도 항공사 못 가요 애초에 공채가 뜨질 않는데",None
1326,인하공전 취업률과 학과 분위기,대학 생활,항공운항과,들어본 말로는 취업률 별로 거품인데다가 학과 분위기는 군기 잡는다던데 사실인가요?,"애초에 만날일이 없는데 뭔 군기를 잡아요.
어디서든 본인 할거 열심히 하면 취업 합니다.
한진 계열사 학교니 대한항공이 목표면 여기 오는게 맞아요.",None
1326,인하공전 취업률과 학과 분위기,대학 생활,항공운항과,들어본 말로는 취업률 별로 거품인데다가 학과 분위기는 군기 잡는다던데 사실인가요?,"서로 만날일이 없는데 군기는 무슨...
취업은 본인이 노력하는 만큼 하는 거라고 생각합니다.",None
1327,실내건축과 4.1,입시 상담,실내건축과,검정고시 수시로 4.1등급 뜨는데 실내건축과 가능성 있을까요..?,작년 수시등급 평균 컷 보니깐 될것같은데요 저도 공대인데 검정고시보고 지원해서 추합으로 합격했어요,None
1327,실내건축과 4.1,입시 상담,실내건축과,검정고시 수시로 4.1등급 뜨는데 실내건축과 가능성 있을까요..?,오지마 돔황챠 오지마 돔황챠 오지마 돔황챠 오지마 돔황챠,None
1328,차이점,기타,항공기계과,"항공기계과랑 항공기계공학과는 뭐가 다른건가요?
그리구 내신 5 초중반은 안되겠죠..?","항공기계공학과는 전공심화(4학년)과정이고, 내년부터 우수학기 2개 반영으로 바뀌어서 평균 내신컷이 올해보다 더 올라갈듯해요",[질문자]아하 그렇군요 한번 써보는것도 나쁘지않을것 같네요 감사합니다!
1328,차이점,기타,항공기계과,"항공기계과랑 항공기계공학과는 뭐가 다른건가요?
그리구 내신 5 초중반은 안되겠죠..?","아니요 올해부터과이름이 다들 바뀌었어요
기계과->기계공학과
기계설계과->기계설계공학과
항공기계과->항공기계공학과
이렇게 과 이름이 바뀌었어요
같은 과입니다
그리고 두학기5초중반으로 항공기계공학과는 힘들것 같네요,,",[답변자]다른과들도 이런식으로 과 이름에 공학이 붙었더라구요 아에 이름이 바뀐 과들도 있구요;[질문자]아 이름만 바뀌고 같은거였군요 그래도 힘들지만 조금이나마 행운이 있길 바라며 한번 써볼게요..ㅎ 답변 감사합니다!
1329,특성화고 수시,입시 상담,컴퓨터정보과,"인하공전식으로 내신 2.03 나옵니다만
결석이 5일이나 있어서 걱정입니다.
들어갈 수 있을까요?
그리고 컴정과와 컴시과는 무슨 차이가 있나요?","가능할듯해요
컴정은 소프트웨어
컴시는 소프트웨어+하드웨어
배운다고 생각하면 될거같아요",None
1330,면접,입시 상담,항공경영과,"꼭 승무원 학원 다녀야만 면접 잘보는 걸까요 ?? 집에서 준비하신 분들도 계세요 ?? 혹시 덧니있는데 그것도 지장이 될까용 ㅜㅠ키가 158에 42키론데 몸 많이 본다던데 괜찮나요 ㅜㅠ
다리도 꼭 붙어야 하나용 글구 어피두 꼭 해야한건가요 ㅜㅜ","어피는 꼭 하셔야하고 다리는 그냥 곧게 뻗고 있으시면 됩니다~ 저는 딱히 면접 준비 안 했는데 붙은 케이스라 평소 자신에 대해 잘 알고 이 학교에 왜 적합한 지, 서비스인의 자질과 내 경험을 잘 이어서 얘기하시면 될 것 같아요",None
1330,면접,입시 상담,항공경영과,"꼭 승무원 학원 다녀야만 면접 잘보는 걸까요 ?? 집에서 준비하신 분들도 계세요 ?? 혹시 덧니있는데 그것도 지장이 될까용 ㅜㅠ키가 158에 42키론데 몸 많이 본다던데 괜찮나요 ㅜㅠ
다리도 꼭 붙어야 하나용 글구 어피두 꼭 해야한건가요 ㅜㅜ","저는 덧니 있어서 고2때부터 교정하고 교정기끼고 면접 봤어요.
자신이 면접 잘 볼 준비 되어있다면 학원 안다녀도 되지만, 부족하거나 도움이 필요하면 학원이나 과외 다니는걸 추천해요.
전 집에서 준비하다가 과외 짧게 다녔었어요.

어피 꼭 해야해요 지금부터 연습해봐요. 전 무릎 안붙는게 스트레스라서 정말 연습하며 면접때도 신경 썼었어요. 걱정된다면 웬만하면 붙이는게 좋겠죠~~?",None
1331,전화기 입결,입시 상담,전체,"홈페이지에서 작년 정시 입결 보면은 4후반에서 5등급대까지도 전기 화공 기계 들어가던데 사실일까요?
인터넷에 떠도는 정보들이 너무 많아 재학생분들께 여쭤봅니다.
예체능으로 대학가서 저번달 자퇴하고 인공 목표로 수영탐만 공부하고 있는데 332 정도면 전화기 들어갈 수 있을까요.",화공은 3등급대 정도로 들어오는 것 같고 전기 기계는 작년입결 많이 났더라고요 근데 재작년만 해도 기계는 높았기 때문에 올해 다시 오를 가능성이 있습니다 . 332면 충분합니다,[답변자]오타 죄송합니다 났->낮;[질문자]답변 너무 감사드립니다^^
1332,"헤어 규정, 정장데이 질문",대학 생활,비서과,"머리색 규정과 복장 규정 있는지 궁금합니다!
또 정장데이가 있다면 일주일에 몇번 정도 있는지 알려주세요🙂","머리색 너무 튀는거 말고 적당한 갈색까지는 괜찮아요
정장데이라고 해도 준정장 입으라는 수업이 따로 있어서 그 수업 있는날에만 준정장 입으면 돼요! 입으라는 수업은 2개정도?? 약간 옷 신경쓰는 교수님 합치면 4개??",None
1332,"헤어 규정, 정장데이 질문",대학 생활,비서과,"머리색 규정과 복장 규정 있는지 궁금합니다!
또 정장데이가 있다면 일주일에 몇번 정도 있는지 알려주세요🙂",탈색한 동기도 봤어여 정장데이 그런거 잘 안지키는데 전체적으로 꾸미는 분위기입니다요,None
1332,"헤어 규정, 정장데이 질문",대학 생활,비서과,"머리색 규정과 복장 규정 있는지 궁금합니다!
또 정장데이가 있다면 일주일에 몇번 정도 있는지 알려주세요🙂","정장데이는 일주일에 한 번 정도라고 생각하면 되고,
규정은 딱히 없지만 그래도 서비스과인만큼 잘 갖춰서 다니는 편이에요 다들",None
1333,다른 서비스과 선배들과 교류,입시 상담,비서과,있는 편인가요?,거의 없다고 봐야죠. 같은과 선배도 교류 거의 없습니다. 취업특강? 이런거 밖에는요. 코로나때문에 더 그런거 같아요. 근로를 한다던가 학교 활동을 한다면 있을 수야 있죠,"[답변자]비서과는 우선 짝선배, 짝후배 개념 없습니다. 그리고 과제하기 급급해서 전공동아리 없고요 뭐 일반동아리야 본인의지로 들어갈 수 있겠지만 과제양 보면 동아리 하고 싶어도 실상 힘들어서 포기하는 분위기예요. 질문자님은 비서과 학생이 다른 서비스과 선배들과의 교류를 질문한거 같은데 없습니다. 학교 활동 하지 않는한."
1333,다른 서비스과 선배들과 교류,입시 상담,비서과,있는 편인가요?,비서과 뿐만 아니라 다른 서비스과도 선배들과의 교류는 거의 없죠 같은과가 아니고 접점도 없으니까요..비서과는 개인적인 선배들과 교유보다는 취업특강 통해서 질문 받고 개인 연락처 알려주셔서 질문 받아주시고는 합니다,None
1333,다른 서비스과 선배들과 교류,입시 상담,비서과,있는 편인가요?,저도 코로나 학번이지만 저희과(타과임) 선배들한테 들은 내용으로 얘기하자면 서비스과 선배와의 교류 있습니다. 원래는 회식이나 동아리 활동으로 선배들과 친해지고 교류할 수 있었지만 현재는 남녀가 섞인 과일 경우 복학생분들과(남녀 모두 복학생은 있음)친해지면 되고 짝선배 짝후배 제도로 선배들과 직접적으로 연락할 수도 있습니다. 또한 코로나가 조금 나아지면 동아리(전공)도 다시 활동하니깐 거기서 친해질 수도 있겠네요! 실제도 저희과 동아리는 코로나가 별로 안심할 때 미니mt도 갔습니다! 선배들과 교류를 활발히 하고 말고는 본인이 얼마나 노력하느냐에 달려있습니다. 위에는 1년도 안다닌 애들이 타과 사정 1도 모르면서 글을 쓰네..ㅋㅋ,None
1333,다른 서비스과 선배들과 교류,입시 상담,비서과,있는 편인가요?,"비서과에 대해서 질문하신거 아닌가요..? 비서과는 다른 교내 활동을 하지 않는 이상 타 서비스과랑 교류 없습니다. 전공 동아리도 없고, 짝선배 짝후배 제도도 없어요.. 타 과 사정이 어찌 됐든 비서과는 그런거 없습니다!",None
1333,다른 서비스과 선배들과 교류,입시 상담,비서과,있는 편인가요?,"비서과에서 코로나랑 그 이전 다 겪어본 학번이 느낀건 교류 없어요. 본인이 동아리, 대표활동 등등 그런거 하지 않는 이상 절대 없음 그리고 다들 자기 과제 하기 바빠서 후배한테 관심도 없고요",None
1333,다른 서비스과 선배들과 교류,입시 상담,비서과,있는 편인가요?,"제 경험상 따로 학교에서 진행하는 특별한 행사에 본인 스스로 참여하지 않는 이상 없는거 같아요 ㅠㅠ
저는 튜터링이라고 선배랑 동기랑해서 튜터링을 한 적이 있는데 그때 알게된 선배 한 분 말곤 전혀 몰라요!",None
1334,인공 항경 복장규정,입시 상담,항공경영과,항공경영과는 복장규정이 있나요? 정장이나 어피를 해야한다는지.. 그리고 항경과도 군기?규율? 빡센지 궁금합니당,"항경 군기 없어졌어요
1학기때는 비대면이 많았어서 복장도 자유로웠어요. 너무 짧은거, 티나는 염색 이런 것만 아니면 돼요 
항공경영과 좋아요 내년에 후배로 만나요:)","[질문자]그러면 정장 같은 의상은 따로 구입할 필요 없는거죵?;[답변자]이번에 비대면이였어서 필요 없었던거지, 대면수업 하면 필요해요."
1334,인공 항경 복장규정,입시 상담,항공경영과,항공경영과는 복장규정이 있나요? 정장이나 어피를 해야한다는지.. 그리고 항경과도 군기?규율? 빡센지 궁금합니당,진짜 없어졌어요 거의 .. 저도 고학번 ㅠㅠ 이지만 후배들한테 인사강요 안하구 다닙니당  좋아요 ㅎㅎ,None
1335,특성화고 나와서 4.대 학점 가능한가요?,입시 상담,전기정보과,"인문계보다 거의 한 학년을 덜 배우는 거라 생각해서 
4점 대 학점 충분히 가능한지 알 고 싶습니다.

인하공전 전기정보 추천서 좋은데 들어오나요?","죽었다 깨어나도 불가능
이번년도 수시등급 보세요~","[질문자]수시 1차 일반고 평균이 3.7인데 불가능인가요?;[답변자]그쪽은 특성화고 잖아요~;[질문자]나름 1점대 내신인데 불가능이군요 답변 감사합니다~;[답변자]아 죄송합니다.특성화고 4등급이 입학 가능한지 물어보시는 줄 알았습니다.;[답변자]저도 공고 출신이고 나름 1점대 내신이였습니다.
1학년 1학기 3.55 맞았고 
이번에 2학기 4점 이상 노리고 있습니다.
특성화고 나와서 4점대 충분히 가능 합니다.;[답변자]가능합니다.;[질문자]답변 정말 감사합니다 🙇;[답변자]보통 공고 출신들이 내신이 낮습니다.
이번 겨울방학 때 부터라도 조금씩 예습하시고요
전기정보과는 전기산업기사 미리 공부 하시면 4점 대 10가능 입니다.명심하세요.;[질문자]감사합니다!!;[답변자]내신이란다...학점요^^"
